event_id,stock_id,company_name,market,industry,announcement_date,announcement_time,fact_date,title,content,event_type,signal_strength,eps_value,eps_unit,profit_value,profit_unit,period_label,source,raw_event_id,confidence
mops_1303_20200410_133548_2,1303,南亞,上市公司,,2020-04-10,13:35:48,2020-04-10,本公司2020年第1季自結合併損益公告,"1.事實發生日:109/04/10
2.公司名稱:南亞塑膠工業股份有限公司。
3.與公司關係(請輸入本公司或子公司):本公司。
4.相互持股比例:不適用。
5.發生緣由:公告本公司2020年第1季自結合併損益。
6.因應措施:無。
7.其他應敘明事項:
一、2020年第1季自結合併損益與2019年第4季比較
(一)2020年第1季合併營業額655億5,750萬元，較上季減少60億8,832萬元，減幅
8.50%，其中銷售量差減少51.9億元，銷售價差減少9.0億元。
1.地區別：
台灣因春節連假影響，營收減少8.8億元(-2.16%)；大陸因疫情及春節因素，營收減少
58.9億元(-25.36%)；美國則因聖誕假期結束後下游開工，營收增加6.8億元(+8.95%)。
2.產品別：
受新冠肺炎及春節連假影響，電子材料產品營收減少38.1億元(-12.72%)、塑膠產品
減少14億元(-13.15%)、聚酯及化工產品也有小幅減少。
(二)合併稅前利益較上季減少29億6,451萬元：
1.營業利益29.1億元，較上季減少4.2億元，減幅12.58%：
(1)地區別：
台灣因BPA利差改善，獲利增加1.7億元；大陸受疫情影響，獲利減少5.6億元；美國
獲利持平。
(2)產品別：
因肺炎疫情影響產品交運，電子材料產品、聚酯產品、塑膠產品利益皆減少；化工
產品則因BPA利差改善，獲利增加。
2.權益法投資收益-14.7億元，較上季不利31.8億元：
(1)認列台塑石化-23.1億元(影響本公司EPS -0.29元)，較上季不利39.5億元(影響
本公司EPS減少0.5元)；
(2)認列麥寮汽電2.2億元，較上季有利3.0億元；
(3)認列南亞科5.7億元，較上季增加1.9億元。
3.外幣兌盈2.7億元，較上季有利9.0億元。主要是第4季台幣兌美元升值，故認列兌換
損失；第1季台幣兌美元略為貶值，認列兌換利益，因此相對於第4季，有利9.0億元。
(三)2020年第1季歸屬母公司稅後利益為10億530萬元，每股稅後盈餘0.13元。
二、2020年第1季自結合併損益與2019年第1季比較：
(一)合併營業額較2019年第1季減少53億6,261萬元，其中銷售量差增加1.2億元，銷售
價差減少54.8億元。
1.地區別：
因原油價格下跌20.9%(杜拜季均價：2020Q1 50.28美元/桶，2019Q1 63.59美元/桶)，
產品售價下滑，致台灣營收減少20.2億元(-4.82%)、大陸營收減少23.6億元(-11.98%)、
美國營收減少9.8億元(-10.56%)。
2.產品別：
電子材料產品因5G發展，營收增加14.3億元(+5.77%)，其他產品營收皆減少。
(二)合併稅前利益較2019年第1季減少37億7,353萬元，主要為：
1.營業利益29.1億元，較2019年第1季增加6.3億元：
(1)地區別：
台灣增加4.6億元、大陸增加6.7億元，主要都是來自於電路板等電子材料產品獲利
增加；美國減少5億元，主要是美國EG季均價較去年第1季下滑24.3%，大於原料乙烯
價格跌幅12.0%，致獲利減少。
(2)產品別：
受惠於5G建設，電子材料產品獲利顯著增加14.5億元，其中電路板轉虧為盈，獲利增加
7.8億元。化工及聚酯產品因油價影響產品售價及疫情影響出貨等因素，獲利減少。
2.權益法投資收益-14.7億元，較2019年第1季不利45.6億元：
(1)認列台塑石化-23.1億元(影響本公司EPS -0.29元)，較2019年第1季不利44.4億元
(影響本公司EPS減少0.56元)；
(2)認列南亞科5.7億元，較2019年第1季減少5.0億元。
3.外幣兌盈2.7億元，較2019年第1季有利1.6億元。
(三)2020年第1季歸屬母公司稅後利益為10億530萬元；每股稅後盈餘0.13元。",self_assessed_eps,A,-0.29,元,,元,季,mops_api_t05st01,mops_1303_20200410_133548_2,0.95
mops_1326_20200410_133223_2,1326,台化,上市公司,,2020-04-10,13:32:23,2020-04-10,公告本公司2020年第1季自結合併損益,"1.事實發生日:109/04/10
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2020年第1季自結合併損益
6.因應措施:無
7.其他應敘明事項:
一、2020年第1季自結合併損益與2019年第4季比較：
(一)2020年第1季營業額與2019年第4季比較衰退9.5％，其中量差減少26.2億元，
售價差減少41.6億元。
1.售量方面：
(1)台化：增加12.7億元。
PX為降低庫存增加外售影響22.3億元；萃餘油回售塑化增加16.4億元；PP去年#1、#2
系列定檢，今年雖有疫情影響，仍增加7.9億元；另ABS及SM受疫情影響降低開動率，
銷售減少22.2億元;PTA售價不敷成本，減量銷售影響15.1億元。
(2)受農曆春節及疫情影響降低開動率，台化寧波減少38.7億元、
越南FIC減少4.9億元。
(3)福懋：增加4.9億元
主要係秋冬訂單成品出貨增加所致。
2.售價方面：
受疫情及油價驟跌影響，市場需求停滯，主要產品行情均低於去年第4季。
(二)2020年第1季合併稅前虧損40.9億元與2019年第4季比較，減少83億元，
衰退197.2%，主要為：
1.營業利益減少32.1億元：
主要受疫情影響導致市場萎縮，加上大陸新產能投產，油價又驟跌，在成品、
原料價格下跌與高庫存成本影響下，第1季營業利益呈現虧損。
2.合併營業外淨收益減少50.9億元：
(1)權益法投資收益減少34.5億元，主要係塑化虧損，投資收益減少38.5億元，
另麥電增加3.0億元。
(2)處分投資利益減少20.1億元(2019年12月福懋出售福懋科股票)
(3)兌換損失減少3.4億元。(今年兌損1億元；去年兌損4.4億元)。
(三)2020年第1季歸屬母公司稅後虧損為46億522萬元，每股稅後虧損0.79元，
比第2019年4季每股盈餘0.46元，減少1.25元，衰退271.7%。
二、2020年第1季自結合併損益與2019年第1季比較：
(一)2020年第1季營業額與2019年第1季比較衰退27.8％，其中量差減少122.4億元，
售價差減少125.8億元。
1.售量方面：
(1)台化：減少69.7億元
主要因應疫情並配合產銷，芳香烴以72%運轉，因此萃餘油等回售塑化也減少，
合計影響37.6億元；PTA、R棉售價不敷成本，減少銷售21.3億元；ABS、PP、PIA、
耐隆絲受疫情影響，減少15.9億元;SM海豐廠今年2月安排設備檢修，減少8億元;
另去年合成酚廠安排定檢，今年產銷正常，增加12.6億元。
(2)受疫情影響客戶減少下單，台化寧波減少35.2億元、台化出光減少8.3億元、
越南FIC減少5.9億元、福懋減少5.7億元。
2.售價方面：
疫情影響經濟活動及油價下挫，產品價格較同期大幅下跌。
(二)2020年第1季合併稅前虧損40.9億元與2019年第1季比較，減少145.5億元，
衰退139.1％，主要為：
1.營業利益減少102.7億元：
各國為了防疫，限制居民流動及社交，原市場消費動能大幅減弱，加上油價重挫，
成品、原料價格跟跌，高庫存成本尚未去化，導致第1季虧損。
2.營業外淨收益減少42.8億元：
(1)權益法投資收益減少38.2億元；主要塑化減少42億元、麥電增加2.7億元。
(2)兌換損失增加4.8億元。(今年兌損1億元；去年兌盈3.8億元)。
(三)2020年第1季歸屬母公司稅後虧損為46億522萬元，每股稅後虧損0.79元，
比2019年第1季每股盈餘1.46元，減少2.25元，衰退154.1%。",self_assessed_eps,A,0.46,元,,元,月,mops_api_t05st01,mops_1326_20200410_133223_2,0.95
mops_1303_20200710_133519_2,1303,南亞,上市公司,,2020-07-10,13:35:19,2020-07-10,公告本公司2020年第2季自結合併損益,"1.事實發生日:109/07/10
2.公司名稱:南亞塑膠工業股份有限公司。
3.與公司關係(請輸入本公司或子公司):本公司。
4.相互持股比例:不適用。
5.發生緣由:公告本公司2020年第2季自結合併損益。
6.因應措施:無。
7.其他應敘明事項:
一、2020年第2季自結合併損益與2020年第1季比較：
(一)2020年第2季EPS 0.27元，較第1季成長114.93%，主要係電路板、電子材料產品、
塑膠產品獲利增加，及認列南亞科等投資收益增加。
(一)合併營業額較上季減少49億3,292萬元，減幅7.52%，其中銷售量差增加10.9億元，
銷售價差減少60.3億元。
1.地區別：
原油季均價下跌34.15%(2020Q1 50.28美元/桶↘2020Q2 33.11美元/桶)，影響產品
售價，致台灣營收減少48.5億元(-12.14%)；美國則因油價下跌及疫情擴大影響，營收
減少25.4億元(-30.58%)；大陸因經濟重啟，營收增加24.5億元(+14.16%)。
2.產品別：
受原油價格下跌及美歐疫情影響，聚酯產品營收減少36.7億元(-30.15%)、化工產品
減少25.4億元(-14.98%)；而電路板等電子材料產品則因網通及雲端運算需求增加、
5G相關產業持續發展，營收成長12億元(+4.60%)；塑膠產品因大陸經濟重啟，營收
增加2.3億元(+2.53%)。
(二)合併稅前利益較上季增加8億7,046萬元：
1.營業利益33.5億元，較上季增加4.9億元，成長17.27%：
(1)地區別：
台灣增加3.2億元、大陸增加4.9億元：主要係電路板等電子材料產品營運增溫，
加上塑膠產品下游逐漸復工，致獲利增加；美國則受第2季疫情擴大影響，獲利減少
3.2億元。
(2)產品別：
5G建設持續進行，新世代手機推出與物聯網運用技術持續革新，加上疫情期間遠端
連線的應用範圍加速拓展，使電路板與各種電子材料產品獲利顯著增加8.9億元；
其中電路板產品的獲利，創下2014年以來的單季新高。
另外，塑膠產品因各國陸續解封，獲利增加2.1億元；而聚酯產品、化工產品則因
油價下跌影響產品售價，加上美國疫情擴大影響下游需求，致獲利分別減少3.9億元、
1.0億元。
2.權益法投資收益-4.8億元，較上季有利9.9億元：
(1)認列南亞科9.5億元(影響本公司EPS 0.12元)，較上季增加3.8億元；
(2)認列麥寮汽電5.9億元(影響本公司EPS 0.07元)，較上季增加3.7億元；
(3)認列台塑石化-20億元(影響本公司EPS -0.25元)，較上季有利3.1億元。
3.外幣兌損3.6億元，較上季不利6.3億元。主要是第1季台幣兌美元貶值，故認列兌換
利益；第2季台幣兌美元升值，認列兌換損失，因此相對於第1季，不利6.3億元。
(三)2020年第2季歸屬母公司稅後利益為21億6,116萬元，每股稅後盈餘0.27元。
二、2020年上半年自結合併損益與2019年上半年比較：
2020年上半年EPS 0.4元，比去年同期衰退，主要是以PCB為首的電子材料產品獲利
顯著增加，但其他產品受疫情衝擊，獲利不如去年，再加上認列台塑石化公司的投資
損失，導致整體獲利減少。
(一)合併營業額較2019年上半年減少165億8,978萬元，其中銷售量差減少3.8億元，
銷售價差減少162.1億元。
1.地區別：
因新冠肺炎影響各行業營運活動，加上原油價格下跌36.2%(杜拜半年均價：2020
上半年41.70美元/桶，2019上半年65.33美元/桶)，產品售價下滑，致台灣營收減少
73.7億元(-8.95%)、大陸營收減少46.2億元(-11.07%)、美國營收減少46億元
(-24.61%)。
2.產品別：
電子材料營收增加7.5億元(+1.42%)，其他產品營收皆減少：聚酯減少83.1億元
(-28.67%)、化工減少61.7億元(-16.44%)、塑膠減少24.3億元(-11.44%)。
(二)合併稅前利益較2019年上半年減少77億8,405萬元，主要為：
1.營業利益62億元，較2019年上半年增加16.2億元：
(1)地區別：
台灣增加18.7億元、大陸增加9.9億元，主要都是來自於電路板及各類電子材料產品
獲利增加；美國減少12.3億元，主要是EG及纖維產品因下游開工率低，產品市況
不佳，致獲利減少。
(2)產品別：
電子材料產品獲利顯著增加29.1億元(+146.64%)，其中電路板轉虧為盈，獲利增加
19.7億元，主要係5G通訊逐漸邁向商轉階段，應用商品需求增加，加上疫情促使
工作與生活型態改變，導致遠端連線、數位科技、AI、物聯網的應用層面更加
廣泛，筆電、家電的需求也有所增加，帶動了電路板與各種電子材料的開發與
銷售，使獲利增加。
聚酯、化工、塑膠產品受到油價及疫情影響，尚未恢復至去年水準，獲利分別減少
7.2億元、6.9億元、0.5億元。
2.權益法投資收益-19.5億元，較2019年上半年不利81.1億元：
(1)認列台塑石化-43.1億元(影響本公司EPS -0.54元)，較2019年上半年不利
83億元(影響本公司EPS減少1.05元)；
(2)認列南亞科15.2億元(影響本公司EPS 0.19元)，較2019年上半年減少3.7億元。
(3)認列麥寮汽電8.2億元(影響本公司EPS 0.10元)，較2019年上半年增加5.4億元。
3.股利收入不利8.6億元，主要是台化去年股息8.7億元於6月除息(今年於7月除息，
將計入第3季收益)。
4.外幣兌損0.9億元，較2019年上半年不利5.7億元，主要是2019上半年台幣貶值，
2020上半年台幣升值，因此相對不利。
(三)2020年上半年歸屬母公司稅後利益為31億6,667萬元；每股稅後盈餘0.40元。",self_assessed_eps,A,0.27,元,,元,月,mops_api_t05st01,mops_1303_20200710_133519_2,0.95
mops_1326_20200710_133150_3,1326,台化,上市公司,,2020-07-10,13:31:50,2020-07-10,公告本公司2020年第2季自結合併損益,"1.事實發生日:109/07/10
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2020年第2季自結合併損益
6.因應措施:無
7.其他應敘明事項:
一、2020年第2季自結合併損益與2020年第1季比較：
(一)2020年第2季營業額與2020年第1季比較衰退13.1％，其中量差增加9.1億元，
售價差減少93.7億元。
1.售量方面：
(1)台化：減少7.6億元。
第2季安排ARO-3、SM麥寮廠二個大廠定檢，產銷量及萃餘油等回售塑化減少，
合計影響19.8億元；受疫情影響，耐隆絲減少2.7億元。ABS、PS、PP、PTA、PIA
需求提升，增加13.6億元;丙酮價高加強銷售，增加1.2億元。
(2)受疫情影響，經濟活動減少，客戶延後或取消訂單，福懋減少13.7億元、越南FIC
減少12.4億元、台灣醋酸外銷量減少影響4.9億元。
(3)台化寧波：增加47.8億元
第2季疫情趨緩加上大陸積極推動經濟恢復，下游開動率提升，加上防疫需求，
ABS、PS、PTA、酚酮銷售暢旺，增加45.3億元；電力因省網調度增加2.3億元。
2.售價方面：
疫情影響原油、輕油、石化、塑膠產品自3月初大幅下滑，到4月中旬，剛自谷底逐步
回升，因此除丙酮因防疫需求推升行情外，其餘石化、塑膠、紡纖產品受疫情及油價
下跌影響，行情均低於第1季。
(二)2020年第2季合併稅前利益19.7億元，與2020年第1季比較轉虧為盈，
比較第1季增加60.7億元，主要為：
1.營業利益增加44.9億元：
主要在解封後，各國重啟經濟，加上OPEC減產協議，油價及石化塑膠產品價格回升，
高價庫存幾近去化，且大陸經濟動能恢復明顯，致營業利益增加。
2.合併營業外淨收益增加15.8億元：
第2季股利收入增加10.8億元，主要係福懋認列塑化股利所致。另塑化虧損較第1季減少
且麥電獲利增加，權益法投資收益有利3.3億元
(三)2020年第2季歸屬母公司稅後利益為11億2,492萬元，每股稅後盈餘0.19元，
比2020年第1季每股虧損0.79元，增加0.98元。
二、2020年上半年自結合併損益與2019年上半年比較：
(一)2020年上半年營業額與2019年上半年比較衰退28.7％，其中量差減少139.8億元，
售價差減少344.4億元。。
1.售量方面：
(1)台化：減少67.4億元
除酚酮去年安排定檢，且今年因防疫需求產銷良好，增加23.1億元外，其餘產品受
疫情影響，產銷量減少，合計影響90.5億元。
(2)受疫情影響，經濟活動減少，客戶減少下單，其中越南FIC減少27.9億元、
福懋減少27.2億元、台化出光減少11.5億元、台化寧波減少5.1億元、台灣醋酸
減少3.7億元。
2.售價方面：
除丙酮因防疫需求推升行情外，其餘石化、塑膠、紡纖產品受疫情及油價下跌影響，
價格較去年大幅下跌。
(二)2020年上半年合併稅前虧損21.3億元與2019年上半年比較，減少216億元，
衰退110.9％，主要為：
1.營業利益減少124.8億元：
受疫情影響，各國限制居民流動及社交，致消費市場動能大幅減弱，加上油價重挫，
成品、原料價格跟跌，雖然第2季已漸恢復動能，尤其是大陸地區，不過由於3、4月份
為去化高價庫存所產生的存貨虧損，致上半年營業利益仍大幅減少。
2.營業外淨收益減少91.2億元：
(1)權益法投資收益減少77.1億元，主要塑化減少82.2億元、麥電增加5.4億元。
(2)股利收入減少8.2億元，主要係福懋認列塑化股利收入減少7億元。
(3)兌換損失增加7.3億元。(今年兌損1.7億元；去年兌盈5.6億元)。
(三)2020年上半年歸屬母公司稅後虧損為34億8,481萬元，每股稅後虧損0.60元，
比2019年上半年每股盈餘2.45元，減少3.05元，衰退124.5%。",self_assessed_eps,A,2.45,元,,元,月,mops_api_t05st01,mops_1326_20200710_133150_3,0.95
mops_1201_20200727_175105_1,1201,味全,上市公司,,2020-07-27,17:51:05,2020-07-27,"因本公司有價證券於集中交易市場達公布注意交易資訊標準
，故公布相關財務業務等重大訊息，以利投資人區別暸解。","1.事實發生日:109/07/27
2.發生緣由:依臺灣證券交易所股份有限公司通知辦理。
3.財務業務資訊:
====== ================= ==================== ====================
        最近一月  與去年    最近一季    與去年       最近四季
科目   109年06月 同期增減  109年第1季  同期增減  108第2季至109第1季
        (IFRS合併自結數)       (經會計師核閱之IFRS合併數)
====== ======== ======== =========== ======== ===================
營業收入   1,584    -8.3%     3,974     -12.5%      19,662
(百萬)
稅前純益     20    263.4%       4       -99.7%         444
(百萬)
稅後純益     22    216.2%      26       -97.7%         258
(百萬)
每股盈餘   0.04    216.2%     0.05      -97.7%        0.51
(元)
4.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第4條所列重大訊息之情事（如「有」，請說明）:無。
5.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第11條所列重大訊息說明記者會之情事:無。
6.完整財務資訊請至公開資訊觀測站查閱，路徑如下：
(1)近期營業收入及損益資訊：基本資料>精華版
(2)歷史每月營業收入：營運概況>每月營收>採用IFRSs後之月營業收入資訊
(3)歷史損益(會計師查核/核閱數)：財務報表>採IFRSs後>合併/個別報表>綜合損益表
(4)歷史損益(自願性公告自結數)：營運概況>自結損益公告:無。
7.其他應敘明事項:本公司營運一切正常，公司於集中市場股票價格變動係由市場自由
交易機制所決定。",self_assessed_profit,B,0.04,元,22.0,元,月,mops_api_t05st01,mops_1201_20200727_175105_1,0.75
mops_1444_20200806_171433_2,1444,力麗,上市公司,,2020-08-06,17:14:33,2020-08-06,"更正「係因本公司有價證券於集中交易市場達公布注意交易
資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭
解」-最近一季每股盈餘及與去年同期增減％。","1.事實發生日:109/08/06
2.發生緣由:內容誤繕。
3.財務業務資訊:
期間              月                       季                最近四季累計
          最近一月  與去年同期     最近一季  與去年同期  108年3季至109年2季
科目     109年06月    增減％      109年2季     增減％
       (合併自結數)             (合併自結數)               (合併自結數)
===========================================================================
營業收入    591       -33.27          1668     -45.69            9862
(百萬)
稅前淨利    -43      -189.81            51     -79.72            -759
(百萬)
本期淨利     -1      -114.05            96     -54.24            -710
(百萬)
每股盈餘   0.13      -446.62          0.01     -95.45           -0.59
(元)
4.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第4條所列重大訊息之情事（如「有」，請說明）:無。
5.有無「臺灣證券交易所股份有限公司對有價證券上市公司重大訊息之查證暨公開處理
  程序」第11條所列重大訊息說明記者會之情事:無。
6.完整財務資訊請至公開資訊觀測站查閱，路徑如下：
(1)近期營業收入及損益資訊：基本資料>精華版
(2)歷史每月營業收入：營運概況>每月營收>採用IFRSs後之月營業收入資訊
(3)歷史損益(會計師查核/核閱數)：財務報表>採IFRSs後>合併/個別報表>綜合損益表
(4)歷史損益(自願性公告自結數)：營運概況>自結損益公告:
7.其他應敘明事項:
最近一季每股盈餘正確為0.01元，誤植為0.22元。
與去年同期增減％正確為-95.45％，誤植為3029.55％。",self_assessed_eps,A,0.13,元,,元,月,mops_api_t05st01,mops_1444_20200806_171433_2,0.95
mops_1303_20201008_133432_2,1303,南亞,上市公司,,2020-10-08,13:34:32,2020-10-08,公告本公司2020年第3季自結合併損益,"1.事實發生日:109/10/08
2.公司名稱:南亞塑膠工業股份有限公司。
3.與公司關係(請輸入本公司或子公司):本公司。
4.相互持股比例:不適用。
5.發生緣由:公告本公司2020年第3季自結合併損益。
6.因應措施:無。
7.其他應敘明事項:
一、2020年第3季自結合併損益與2020年第2季比較：
2020年第3季EPS 1.31元，較第2季成長378.52%，其中本業獲利及投資收益都有顯著
增加。
(一)2020年第3季合併營業額為677億9,020萬元，較上季增加71億6,562萬元，成長
11.82%，其中銷售量差增加59.6億元，銷售價差增加12.1億元。
1.地區別：
台灣營收增加21.1億元(+6.02%)；大陸營收增加34.1億元(+17.23%)；美國營收增加
16.4億元(+28.47%)，主要是各國逐步重啟經濟，加上原油季均價上漲28.66%(2020Q2
33.11美元/桶↗2020Q3 42.60美元/桶)，推升產品售價，使營收增加。
2.產品別：
電路板等電子材料產品因無線通訊、網路連線的應用質、量大幅提升，營收成長35.9
億元(+13.13%)；聚酯產品則因原油、原料價格上漲，及下游逐漸復工，致營收增加
24.5億元(+28.83%)；塑膠產品隨著各國陸續解封，需求回溫，營收增加9.8億元
(+10.35%)；而化工產品則因第3季陸續定檢，致營收小幅減少1.9億元(-1.28%)。
(二)2020年第3季合併稅前利益為117億8,339萬元，較上季增加88億4,943萬元：
1.營業利益44.8億元，較上季增加11.6億元，成長35.01%：
(1)地區別：
台灣增加4.9億元、大陸增加2.8億元、美國增加3.9億元：各國採取防疫與經濟並重
政策，經濟較上季活絡，獲利增加。
(2)產品別：
雖然整體經濟環境仍差，但新的生活與商業型態也逐漸成形，產品的銷售與開發路線
必須跟著應變，例如食品與清潔用品的包裝材、防護衣帽、手套、家電的塑膠與電子
元件、傢裝建材，以及遠端連線的電子設備等等，都有商機，使得本公司塑膠、化工、
電子材料、聚酯等產品，獲利皆優於上季。
2.權益法投資收益53.2億元，較上季有利58億元：
(1)認列台塑石化36.6億元(影響本公司EPS 0.46元)，較上季有利56.6億元；
(2)認列麥寮汽電8.1億元(影響本公司EPS 0.10元)，較上季增加2.2億元；
(3)認列南亞科4.8億元(影響本公司EPS 0.06元)，較上季減少4.7億元。
3.股利收入22億元，較上季有利21.6億元：
(1)認列台塑13億元；
(2)認列台化5.3億元；
(3)認列亞太投資1.6億元。
4.外幣兌損4.8億元，較上季不利1.2億元。主要是第3季台幣兌美元升值幅度大於
第2季，因此認列兌換損失較多。
(三)2020年第3季歸屬母公司稅後利益為103億5,898萬元，每股稅後盈餘1.31元。
二、2020年前3季自結合併損益與2019年前3季比較：
2020年前3季EPS 1.71元，比去年同期衰退。其中以PCB為首的電子材料產品獲利顯著
